"","Subject","Condition","X2","T2","X1","T1","LaterOptionChosen"
"15793",66,1,1.12,2,1,0,0
"15794",66,1,1.12,3,1,0,0
"15795",66,1,1.12,4,1,0,0
"15796",66,1,1.12,5,1,0,0
"15797",66,1,1.12,6,1,0,0
"15798",66,1,1.12,7,1,0,0
"15799",66,1,1.18,2,1,0,0
"15800",66,1,1.18,3,1,0,0
"15801",66,1,1.18,4,1,0,0
"15802",66,1,1.18,5,1,0,0
"15803",66,1,1.18,6,1,0,0
"15804",66,1,1.18,7,1,0,0
"15805",66,1,1.34,2,1,0,0
"15806",66,1,1.34,3,1,0,0
"15807",66,1,1.34,4,1,0,0
"15808",66,1,1.34,5,1,0,0
"15809",66,1,1.34,6,1,0,0
"15810",66,1,1.34,7,1,0,0
"15811",66,1,1.19,2,1,0,0
"15812",66,1,1.19,3,1,0,0
"15813",66,1,1.19,4,1,0,0
"15814",66,1,1.19,5,1,0,0
"15815",66,1,1.19,6,1,0,0
"15816",66,1,1.19,7,1,0,0
"15817",66,1,1.51,2,1,0,0
"15818",66,1,1.51,3,1,0,0
"15819",66,1,1.51,4,1,0,0
"15820",66,1,1.51,5,1,0,0
"15821",66,1,1.51,6,1,0,0
"15822",66,1,1.51,7,1,0,0
"15823",66,1,1.14,2,1,0,0
"15824",66,1,1.14,3,1,0,0
"15825",66,1,1.14,4,1,0,0
"15826",66,1,1.14,5,1,0,0
"15827",66,1,1.14,6,1,0,0
"15828",66,1,1.14,7,1,0,0
"15829",66,1,1.53,2,1,0,0
"15830",66,1,1.53,3,1,0,0
"15831",66,1,1.53,4,1,0,0
"15832",66,1,1.53,5,1,0,0
"15833",66,1,1.53,6,1,0,0
"15834",66,1,1.53,7,1,0,0
"15835",66,1,1.13,2,1,0,0
"15836",66,1,1.13,3,1,0,0
"15837",66,1,1.13,4,1,0,0
"15838",66,1,1.13,5,1,0,0
"15839",66,1,1.13,6,1,0,0
"15840",66,1,1.13,7,1,0,0
"15841",67,1,1.21,2,1,0,1
"15842",67,1,1.21,3,1,0,1
"15843",67,1,1.21,4,1,0,1
"15844",67,1,1.21,5,1,0,1
"15845",67,1,1.21,6,1,0,0
"15846",67,1,1.21,7,1,0,0
"15847",67,1,1.03,2,1,0,1
"15848",67,1,1.03,3,1,0,1
"15849",67,1,1.03,4,1,0,1
"15850",67,1,1.03,5,1,0,1
"15851",67,1,1.03,6,1,0,0
"15852",67,1,1.03,7,1,0,0
"15853",67,1,1,2,1,0,0
"15854",67,1,1,3,1,0,0
"15855",67,1,1,4,1,0,0
"15856",67,1,1,5,1,0,0
"15857",67,1,1,6,1,0,0
"15858",67,1,1,7,1,0,0
"15859",67,1,1.54,2,1,0,1
"15860",67,1,1.54,3,1,0,1
"15861",67,1,1.54,4,1,0,1
"15862",67,1,1.54,5,1,0,1
"15863",67,1,1.54,6,1,0,1
"15864",67,1,1.54,7,1,0,1
"15865",67,1,1.13,2,1,0,1
"15866",67,1,1.13,3,1,0,1
"15867",67,1,1.13,4,1,0,1
"15868",67,1,1.13,5,1,0,1
"15869",67,1,1.13,6,1,0,1
"15870",67,1,1.13,7,1,0,1
"15871",67,1,1.3,2,1,0,1
"15872",67,1,1.3,3,1,0,1
"15873",67,1,1.3,4,1,0,1
"15874",67,1,1.3,5,1,0,1
"15875",67,1,1.3,6,1,0,1
"15876",67,1,1.3,7,1,0,1
"15877",67,1,1.31,2,1,0,1
"15878",67,1,1.31,3,1,0,1
"15879",67,1,1.31,4,1,0,1
"15880",67,1,1.31,5,1,0,1
"15881",67,1,1.31,6,1,0,1
"15882",67,1,1.31,7,1,0,1
"15883",67,1,1.38,2,1,0,1
"15884",67,1,1.38,3,1,0,1
"15885",67,1,1.38,4,1,0,1
"15886",67,1,1.38,5,1,0,1
"15887",67,1,1.38,6,1,0,1
"15888",67,1,1.38,7,1,0,1
"15889",67,1,1.06,2,1,0,0
"15890",67,1,1.06,3,1,0,0
"15891",67,1,1.06,4,1,0,0
"15892",67,1,1.06,5,1,0,1
"15893",67,1,1.06,6,1,0,1
"15894",67,1,1.06,7,1,0,1
"15895",67,1,1.4,2,1,0,1
"15896",67,1,1.4,3,1,0,1
"15897",67,1,1.4,4,1,0,1
"15898",67,1,1.4,5,1,0,1
"15899",67,1,1.4,6,1,0,1
"15900",67,1,1.4,7,1,0,1
"15901",67,1,1.36,2,1,0,1
"15902",67,1,1.36,3,1,0,1
"15903",67,1,1.36,4,1,0,1
"15904",67,1,1.36,5,1,0,1
"15905",67,1,1.36,6,1,0,1
"15906",67,1,1.36,7,1,0,1
"15907",67,1,1.41,2,1,0,1
"15908",67,1,1.41,3,1,0,1
"15909",67,1,1.41,4,1,0,1
"15910",67,1,1.41,5,1,0,1
"15911",67,1,1.41,6,1,0,1
"15912",67,1,1.41,7,1,0,1
"15913",67,1,1.09,2,1,0,0
"15914",67,1,1.09,3,1,0,0
"15915",67,1,1.09,4,1,0,0
"15916",67,1,1.09,5,1,0,1
"15917",67,1,1.09,6,1,0,1
"15918",67,1,1.09,7,1,0,1
"15919",67,1,1.32,2,1,0,1
"15920",67,1,1.32,3,1,0,1
"15921",67,1,1.32,4,1,0,1
"15922",67,1,1.32,5,1,0,1
"15923",67,1,1.32,6,1,0,1
"15924",67,1,1.32,7,1,0,1
"15925",67,1,1.2,2,1,0,1
"15926",67,1,1.2,3,1,0,1
"15927",67,1,1.2,4,1,0,1
"15928",67,1,1.2,5,1,0,1
"15929",67,1,1.2,6,1,0,1
"15930",67,1,1.2,7,1,0,1
"15931",67,1,1.23,2,1,0,1
"15932",67,1,1.23,3,1,0,1
"15933",67,1,1.23,4,1,0,1
"15934",67,1,1.23,5,1,0,1
"15935",67,1,1.23,6,1,0,1
"15936",67,1,1.23,7,1,0,1
"15937",67,1,1.53,2,1,0,1
"15938",67,1,1.53,3,1,0,1
"15939",67,1,1.53,4,1,0,1
"15940",67,1,1.53,5,1,0,1
"15941",67,1,1.53,6,1,0,1
"15942",67,1,1.53,7,1,0,1
"15943",67,1,1.11,2,1,0,1
"15944",67,1,1.11,3,1,0,1
"15945",67,1,1.11,4,1,0,1
"15946",67,1,1.11,5,1,0,1
"15947",67,1,1.11,6,1,0,1
"15948",67,1,1.11,7,1,0,1
"15949",67,1,1.6,2,1,0,1
"15950",67,1,1.6,3,1,0,1
"15951",67,1,1.6,4,1,0,1
"15952",67,1,1.6,5,1,0,1
"15953",67,1,1.6,6,1,0,1
"15954",67,1,1.6,7,1,0,1
"15955",67,1,1.25,2,1,0,1
"15956",67,1,1.25,3,1,0,1
"15957",67,1,1.25,4,1,0,1
"15958",67,1,1.25,5,1,0,1
"15959",67,1,1.25,6,1,0,1
"15960",67,1,1.25,7,1,0,1
"15961",67,1,1.34,2,1,0,1
"15962",67,1,1.34,3,1,0,1
"15963",67,1,1.34,4,1,0,1
"15964",67,1,1.34,5,1,0,1
"15965",67,1,1.34,6,1,0,1
"15966",67,1,1.34,7,1,0,1
"15967",67,1,1.58,2,1,0,1
"15968",67,1,1.58,3,1,0,1
"15969",67,1,1.58,4,1,0,1
"15970",67,1,1.58,5,1,0,1
"15971",67,1,1.58,6,1,0,1
"15972",67,1,1.58,7,1,0,1
"15973",67,1,1.28,2,1,0,1
"15974",67,1,1.28,3,1,0,1
"15975",67,1,1.28,4,1,0,1
"15976",67,1,1.28,5,1,0,1
"15977",67,1,1.28,6,1,0,1
"15978",67,1,1.28,7,1,0,1
"15979",67,1,1.45,2,1,0,1
"15980",67,1,1.45,3,1,0,1
"15981",67,1,1.45,4,1,0,1
"15982",67,1,1.45,5,1,0,1
"15983",67,1,1.45,6,1,0,1
"15984",67,1,1.45,7,1,0,1
"15985",67,1,1.14,2,1,0,1
"15986",67,1,1.14,3,1,0,1
"15987",67,1,1.14,4,1,0,1
"15988",67,1,1.14,5,1,0,1
"15989",67,1,1.14,6,1,0,1
"15990",67,1,1.14,7,1,0,1
"15991",67,1,1.26,2,1,0,1
"15992",67,1,1.26,3,1,0,1
"15993",67,1,1.26,4,1,0,1
"15994",67,1,1.26,5,1,0,1
"15995",67,1,1.26,6,1,0,1
"15996",67,1,1.26,7,1,0,1
"15997",67,1,1.51,2,1,0,1
"15998",67,1,1.51,3,1,0,1
"15999",67,1,1.51,4,1,0,1
"16000",67,1,1.51,5,1,0,1
"16001",67,1,1.51,6,1,0,1
"16002",67,1,1.51,7,1,0,1
"16003",67,1,1.37,2,1,0,1
"16004",67,1,1.37,3,1,0,1
"16005",67,1,1.37,4,1,0,1
"16006",67,1,1.37,5,1,0,1
"16007",67,1,1.37,6,1,0,1
"16008",67,1,1.37,7,1,0,1
"16009",67,1,1.12,2,1,0,1
"16010",67,1,1.12,3,1,0,1
"16011",67,1,1.12,4,1,0,1
"16012",67,1,1.12,5,1,0,1
"16013",67,1,1.12,6,1,0,1
"16014",67,1,1.12,7,1,0,1
"16015",67,1,1.56,2,1,0,1
"16016",67,1,1.56,3,1,0,1
"16017",67,1,1.56,4,1,0,1
"16018",67,1,1.56,5,1,0,1
"16019",67,1,1.56,6,1,0,1
"16020",67,1,1.56,7,1,0,1
"16021",67,1,1.33,2,1,0,1
"16022",67,1,1.33,3,1,0,1
"16023",67,1,1.33,4,1,0,1
"16024",67,1,1.33,5,1,0,1
"16025",67,1,1.33,6,1,0,1
"16026",67,1,1.33,7,1,0,1
"16027",67,1,1.19,2,1,0,1
"16028",67,1,1.19,3,1,0,1
"16029",67,1,1.19,4,1,0,1
"16030",67,1,1.19,5,1,0,1
"16031",67,1,1.19,6,1,0,1
"16032",67,1,1.19,7,1,0,1
"16033",67,1,1.44,2,1,0,1
"16034",67,1,1.44,3,1,0,1
"16035",67,1,1.44,4,1,0,1
"16036",67,1,1.44,5,1,0,1
"16037",67,1,1.44,6,1,0,1
"16038",67,1,1.44,7,1,0,1
"16039",67,1,1.27,2,1,0,1
"16040",67,1,1.27,3,1,0,1
"16041",67,1,1.27,4,1,0,1
"16042",67,1,1.27,5,1,0,1
"16043",67,1,1.27,6,1,0,1
"16044",67,1,1.27,7,1,0,1
"16045",67,1,1.1,2,1,0,1
"16046",67,1,1.1,3,1,0,1
"16047",67,1,1.1,4,1,0,1
"16048",67,1,1.1,5,1,0,1
"16049",67,1,1.1,6,1,0,1
"16050",67,1,1.1,7,1,0,1
"16051",67,1,1.55,2,1,0,1
"16052",67,1,1.55,3,1,0,1
"16053",67,1,1.55,4,1,0,1
"16054",67,1,1.55,5,1,0,1
"16055",67,1,1.55,6,1,0,1
"16056",67,1,1.55,7,1,0,1
"16057",67,1,1.01,2,1,0,0
"16058",67,1,1.01,3,1,0,0
"16059",67,1,1.01,4,1,0,0
"16060",67,1,1.01,5,1,0,0
"16061",67,1,1.01,6,1,0,0
"16062",67,1,1.01,7,1,0,0
"16063",67,1,1.57,2,1,0,1
"16064",67,1,1.57,3,1,0,1
"16065",67,1,1.57,4,1,0,1
"16066",67,1,1.57,5,1,0,1
"16067",67,1,1.57,6,1,0,1
"16068",67,1,1.57,7,1,0,1
"16069",67,1,1.02,2,1,0,0
"16070",67,1,1.02,3,1,0,0
"16071",67,1,1.02,4,1,0,0
"16072",67,1,1.02,5,1,0,0
"16073",67,1,1.02,6,1,0,0
"16074",67,1,1.02,7,1,0,0
"16075",67,1,1.17,2,1,0,1
"16076",67,1,1.17,3,1,0,1
"16077",67,1,1.17,4,1,0,1
"16078",67,1,1.17,5,1,0,1
"16079",67,1,1.17,6,1,0,1
"16080",67,1,1.17,7,1,0,1
"16081",68,0,1.39,2,1,0,1
"16082",68,0,1.39,3,1,0,1
"16083",68,0,1.39,4,1,0,1
"16084",68,0,1.39,5,1,0,1
"16085",68,0,1.39,6,1,0,1
"16086",68,0,1.39,7,1,0,1
"16087",68,0,1.21,2,1,0,1
"16088",68,0,1.21,3,1,0,1
"16089",68,0,1.21,4,1,0,1
"16090",68,0,1.21,5,1,0,1
"16091",68,0,1.21,6,1,0,1
"16092",68,0,1.21,7,1,0,1
"16093",68,0,1.34,2,1,0,1
"16094",68,0,1.34,3,1,0,1
"16095",68,0,1.34,4,1,0,1
"16096",68,0,1.34,5,1,0,1
"16097",68,0,1.34,6,1,0,1
"16098",68,0,1.34,7,1,0,1
"16099",68,0,1.37,2,1,0,1
"16100",68,0,1.37,3,1,0,1
"16101",68,0,1.37,4,1,0,1
"16102",68,0,1.37,5,1,0,1
"16103",68,0,1.37,6,1,0,1
"16104",68,0,1.37,7,1,0,1
"16105",68,0,1.44,2,1,0,1
"16106",68,0,1.44,3,1,0,1
"16107",68,0,1.44,4,1,0,1
"16108",68,0,1.44,5,1,0,1
"16109",68,0,1.44,6,1,0,1
"16110",68,0,1.44,7,1,0,1
"16111",68,0,1.51,2,1,0,1
"16112",68,0,1.51,3,1,0,1
"16113",68,0,1.51,4,1,0,1
"16114",68,0,1.51,5,1,0,1
"16115",68,0,1.51,6,1,0,1
"16116",68,0,1.51,7,1,0,1
"16117",68,0,1.29,2,1,0,1
"16118",68,0,1.29,3,1,0,1
"16119",68,0,1.29,4,1,0,1
"16120",68,0,1.29,5,1,0,1
"16121",68,0,1.29,6,1,0,1
"16122",68,0,1.29,7,1,0,1
"16123",68,0,1.15,2,1,0,1
"16124",68,0,1.15,3,1,0,1
"16125",68,0,1.15,4,1,0,1
"16126",68,0,1.15,5,1,0,1
"16127",68,0,1.15,6,1,0,1
"16128",68,0,1.15,7,1,0,1
"16129",68,0,1.45,2,1,0,1
"16130",68,0,1.45,3,1,0,1
"16131",68,0,1.45,4,1,0,1
"16132",68,0,1.45,5,1,0,1
"16133",68,0,1.45,6,1,0,1
"16134",68,0,1.45,7,1,0,1
"16135",68,0,1.32,2,1,0,1
"16136",68,0,1.32,3,1,0,1
"16137",68,0,1.32,4,1,0,1
"16138",68,0,1.32,5,1,0,1
"16139",68,0,1.32,6,1,0,1
"16140",68,0,1.32,7,1,0,1
"16141",68,0,1.3,2,1,0,1
"16142",68,0,1.3,3,1,0,1
"16143",68,0,1.3,4,1,0,1
"16144",68,0,1.3,5,1,0,1
"16145",68,0,1.3,6,1,0,1
"16146",68,0,1.3,7,1,0,1
"16147",68,0,1.33,2,1,0,1
"16148",68,0,1.33,3,1,0,1
"16149",68,0,1.33,4,1,0,1
"16150",68,0,1.33,5,1,0,1
"16151",68,0,1.33,6,1,0,1
"16152",68,0,1.33,7,1,0,1
"16153",68,0,1.36,2,1,0,1
"16154",68,0,1.36,3,1,0,1
"16155",68,0,1.36,4,1,0,1
"16156",68,0,1.36,5,1,0,1
"16157",68,0,1.36,6,1,0,1
"16158",68,0,1.36,7,1,0,1
"16159",68,0,1.28,2,1,0,1
"16160",68,0,1.28,3,1,0,1
"16161",68,0,1.28,4,1,0,1
"16162",68,0,1.28,5,1,0,1
"16163",68,0,1.28,6,1,0,1
"16164",68,0,1.28,7,1,0,1
"16165",68,0,1.35,2,1,0,1
"16166",68,0,1.35,3,1,0,1
"16167",68,0,1.35,4,1,0,1
"16168",68,0,1.35,5,1,0,1
"16169",68,0,1.35,6,1,0,1
"16170",68,0,1.35,7,1,0,1
"16171",68,0,1.43,2,1,0,1
"16172",68,0,1.43,3,1,0,1
"16173",68,0,1.43,4,1,0,1
"16174",68,0,1.43,5,1,0,1
"16175",68,0,1.43,6,1,0,1
"16176",68,0,1.43,7,1,0,1
"16177",68,0,1.02,2,1,0,1
"16178",68,0,1.02,3,1,0,0
"16179",68,0,1.02,4,1,0,0
"16180",68,0,1.02,5,1,0,0
"16181",68,0,1.02,6,1,0,0
"16182",68,0,1.02,7,1,0,0
"16183",68,0,1.42,2,1,0,1
"16184",68,0,1.42,3,1,0,1
"16185",68,0,1.42,4,1,0,1
"16186",68,0,1.42,5,1,0,1
"16187",68,0,1.42,6,1,0,1
"16188",68,0,1.42,7,1,0,1
"16189",68,0,1.19,2,1,0,1
"16190",68,0,1.19,3,1,0,1
"16191",68,0,1.19,4,1,0,1
"16192",68,0,1.19,5,1,0,1
"16193",68,0,1.19,6,1,0,1
"16194",68,0,1.19,7,1,0,1
"16195",68,0,1.23,2,1,0,1
"16196",68,0,1.23,3,1,0,1
"16197",68,0,1.23,4,1,0,1
"16198",68,0,1.23,5,1,0,1
"16199",68,0,1.23,6,1,0,1
"16200",68,0,1.23,7,1,0,1
"16201",68,0,1.14,2,1,0,1
"16202",68,0,1.14,3,1,0,1
"16203",68,0,1.14,4,1,0,1
"16204",68,0,1.14,5,1,0,1
"16205",68,0,1.14,6,1,0,1
"16206",68,0,1.14,7,1,0,1
"16207",68,0,1.31,2,1,0,1
"16208",68,0,1.31,3,1,0,1
"16209",68,0,1.31,4,1,0,1
"16210",68,0,1.31,5,1,0,1
"16211",68,0,1.31,6,1,0,1
"16212",68,0,1.31,7,1,0,1
"16213",68,0,1.46,2,1,0,1
"16214",68,0,1.46,3,1,0,1
"16215",68,0,1.46,4,1,0,1
"16216",68,0,1.46,5,1,0,1
"16217",68,0,1.46,6,1,0,1
"16218",68,0,1.46,7,1,0,1
"16219",68,0,1.24,2,1,0,1
"16220",68,0,1.24,3,1,0,1
"16221",68,0,1.24,4,1,0,1
"16222",68,0,1.24,5,1,0,1
"16223",68,0,1.24,6,1,0,1
"16224",68,0,1.24,7,1,0,1
"16225",68,0,1.56,2,1,0,1
"16226",68,0,1.56,3,1,0,1
"16227",68,0,1.56,4,1,0,1
"16228",68,0,1.56,5,1,0,1
"16229",68,0,1.56,6,1,0,1
"16230",68,0,1.56,7,1,0,1
"16231",68,0,1.27,2,1,0,1
"16232",68,0,1.27,3,1,0,1
"16233",68,0,1.27,4,1,0,1
"16234",68,0,1.27,5,1,0,1
"16235",68,0,1.27,6,1,0,1
"16236",68,0,1.27,7,1,0,1
"16237",68,0,1.4,2,1,0,1
"16238",68,0,1.4,3,1,0,1
"16239",68,0,1.4,4,1,0,1
"16240",68,0,1.4,5,1,0,1
"16241",68,0,1.4,6,1,0,1
"16242",68,0,1.4,7,1,0,1
"16243",68,0,1.48,2,1,0,1
"16244",68,0,1.48,3,1,0,1
"16245",68,0,1.48,4,1,0,1
"16246",68,0,1.48,5,1,0,1
"16247",68,0,1.48,6,1,0,1
"16248",68,0,1.48,7,1,0,1
"16249",68,0,1.58,2,1,0,1
"16250",68,0,1.58,3,1,0,1
"16251",68,0,1.58,4,1,0,1
"16252",68,0,1.58,5,1,0,1
"16253",68,0,1.58,6,1,0,1
"16254",68,0,1.58,7,1,0,1
"16255",68,0,1.47,2,1,0,1
"16256",68,0,1.47,3,1,0,1
"16257",68,0,1.47,4,1,0,1
"16258",68,0,1.47,5,1,0,1
"16259",68,0,1.47,6,1,0,1
"16260",68,0,1.47,7,1,0,1
"16261",68,0,1.17,2,1,0,1
"16262",68,0,1.17,3,1,0,1
"16263",68,0,1.17,4,1,0,1
"16264",68,0,1.17,5,1,0,1
"16265",68,0,1.17,6,1,0,1
"16266",68,0,1.17,7,1,0,1
"16267",68,0,1.18,2,1,0,1
"16268",68,0,1.18,3,1,0,1
"16269",68,0,1.18,4,1,0,1
"16270",68,0,1.18,5,1,0,1
"16271",68,0,1.18,6,1,0,1
"16272",68,0,1.18,7,1,0,1
"16273",68,0,1.38,2,1,0,1
"16274",68,0,1.38,3,1,0,1
"16275",68,0,1.38,4,1,0,1
"16276",68,0,1.38,5,1,0,1
"16277",68,0,1.38,6,1,0,1
"16278",68,0,1.38,7,1,0,1
"16279",68,0,1.2,2,1,0,1
"16280",68,0,1.2,3,1,0,1
"16281",68,0,1.2,4,1,0,1
"16282",68,0,1.2,5,1,0,1
"16283",68,0,1.2,6,1,0,1
"16284",68,0,1.2,7,1,0,1
"16285",68,0,1.5,2,1,0,1
"16286",68,0,1.5,3,1,0,1
"16287",68,0,1.5,4,1,0,1
"16288",68,0,1.5,5,1,0,1
"16289",68,0,1.5,6,1,0,1
"16290",68,0,1.5,7,1,0,1
"16291",68,0,1.22,2,1,0,1
"16292",68,0,1.22,3,1,0,1
"16293",68,0,1.22,4,1,0,1
"16294",68,0,1.22,5,1,0,1
"16295",68,0,1.22,6,1,0,1
"16296",68,0,1.22,7,1,0,1
"16297",68,0,1.09,2,1,0,1
"16298",68,0,1.09,3,1,0,1
"16299",68,0,1.09,4,1,0,1
"16300",68,0,1.09,5,1,0,1
"16301",68,0,1.09,6,1,0,1
"16302",68,0,1.09,7,1,0,1
"16303",68,0,1.53,2,1,0,1
"16304",68,0,1.53,3,1,0,1
"16305",68,0,1.53,4,1,0,1
"16306",68,0,1.53,5,1,0,1
"16307",68,0,1.53,6,1,0,1
"16308",68,0,1.53,7,1,0,1
"16309",68,0,1.49,2,1,0,1
"16310",68,0,1.49,3,1,0,1
"16311",68,0,1.49,4,1,0,1
"16312",68,0,1.49,5,1,0,1
"16313",68,0,1.49,6,1,0,1
"16314",68,0,1.49,7,1,0,1
"16315",68,0,1.25,2,1,0,1
"16316",68,0,1.25,3,1,0,1
"16317",68,0,1.25,4,1,0,1
"16318",68,0,1.25,5,1,0,1
"16319",68,0,1.25,6,1,0,1
"16320",68,0,1.25,7,1,0,1
"16321",69,1,1.48,2,1,0,1
"16322",69,1,1.48,3,1,0,1
"16323",69,1,1.48,4,1,0,1
"16324",69,1,1.48,5,1,0,1
"16325",69,1,1.48,6,1,0,1
"16326",69,1,1.48,7,1,0,1
"16327",69,1,1.38,2,1,0,1
"16328",69,1,1.38,3,1,0,1
"16329",69,1,1.38,4,1,0,1
"16330",69,1,1.38,5,1,0,1
"16331",69,1,1.38,6,1,0,1
"16332",69,1,1.38,7,1,0,1
"16333",69,1,1.57,2,1,0,1
"16334",69,1,1.57,3,1,0,1
"16335",69,1,1.57,4,1,0,1
"16336",69,1,1.57,5,1,0,1
"16337",69,1,1.57,6,1,0,1
"16338",69,1,1.57,7,1,0,1
"16339",69,1,1.34,2,1,0,1
"16340",69,1,1.34,3,1,0,1
"16341",69,1,1.34,4,1,0,1
"16342",69,1,1.34,5,1,0,1
"16343",69,1,1.34,6,1,0,1
"16344",69,1,1.34,7,1,0,1
"16345",69,1,1.09,2,1,0,0
"16346",69,1,1.09,3,1,0,0
"16347",69,1,1.09,4,1,0,0
"16348",69,1,1.09,5,1,0,0
"16349",69,1,1.09,6,1,0,0
"16350",69,1,1.09,7,1,0,0
"16351",69,1,1.15,2,1,0,1
"16352",69,1,1.15,3,1,0,1
"16353",69,1,1.15,4,1,0,1
"16354",69,1,1.15,5,1,0,1
"16355",69,1,1.15,6,1,0,1
"16356",69,1,1.15,7,1,0,1
"16357",69,1,1.29,2,1,0,1
"16358",69,1,1.29,3,1,0,1
"16359",69,1,1.29,4,1,0,1
"16360",69,1,1.29,5,1,0,1
"16361",69,1,1.29,6,1,0,1
"16362",69,1,1.29,7,1,0,1
"16363",69,1,1.06,2,1,0,0
"16364",69,1,1.06,3,1,0,0
"16365",69,1,1.06,4,1,0,0
"16366",69,1,1.06,5,1,0,0
"16367",69,1,1.06,6,1,0,0
"16368",69,1,1.06,7,1,0,0
"16369",69,1,1.5,2,1,0,1
"16370",69,1,1.5,3,1,0,1
"16371",69,1,1.5,4,1,0,1
"16372",69,1,1.5,5,1,0,1
"16373",69,1,1.5,6,1,0,1
"16374",69,1,1.5,7,1,0,1
"16375",69,1,1.1,2,1,0,1
"16376",69,1,1.1,3,1,0,1
"16377",69,1,1.1,4,1,0,1
"16378",69,1,1.1,5,1,0,1
"16379",69,1,1.1,6,1,0,1
"16380",69,1,1.1,7,1,0,1
"16381",69,1,1.54,2,1,0,1
"16382",69,1,1.54,3,1,0,1
"16383",69,1,1.54,4,1,0,1
"16384",69,1,1.54,5,1,0,1
"16385",69,1,1.54,6,1,0,1
"16386",69,1,1.54,7,1,0,1
"16387",69,1,1.19,2,1,0,1
"16388",69,1,1.19,3,1,0,1
"16389",69,1,1.19,4,1,0,1
"16390",69,1,1.19,5,1,0,1
"16391",69,1,1.19,6,1,0,1
"16392",69,1,1.19,7,1,0,1
"16393",69,1,1.39,2,1,0,1
"16394",69,1,1.39,3,1,0,1
"16395",69,1,1.39,4,1,0,1
"16396",69,1,1.39,5,1,0,1
"16397",69,1,1.39,6,1,0,1
"16398",69,1,1.39,7,1,0,1
"16399",69,1,1.01,2,1,0,0
"16400",69,1,1.01,3,1,0,0
"16401",69,1,1.01,4,1,0,0
"16402",69,1,1.01,5,1,0,0
"16403",69,1,1.01,6,1,0,0
"16404",69,1,1.01,7,1,0,0
"16405",69,1,1.47,2,1,0,1
"16406",69,1,1.47,3,1,0,1
"16407",69,1,1.47,4,1,0,1
"16408",69,1,1.47,5,1,0,1
"16409",69,1,1.47,6,1,0,1
"16410",69,1,1.47,7,1,0,1
"16411",69,1,1.3,2,1,0,1
"16412",69,1,1.3,3,1,0,1
"16413",69,1,1.3,4,1,0,1
"16414",69,1,1.3,5,1,0,1
"16415",69,1,1.3,6,1,0,1
"16416",69,1,1.3,7,1,0,1
"16417",69,1,1.03,2,1,0,0
"16418",69,1,1.03,3,1,0,0
"16419",69,1,1.03,4,1,0,0
"16420",69,1,1.03,5,1,0,0
"16421",69,1,1.03,6,1,0,0
"16422",69,1,1.03,7,1,0,0
"16423",69,1,1.52,2,1,0,1
"16424",69,1,1.52,3,1,0,1
"16425",69,1,1.52,4,1,0,1
"16426",69,1,1.52,5,1,0,1
"16427",69,1,1.52,6,1,0,1
"16428",69,1,1.52,7,1,0,1
"16429",69,1,1.05,2,1,0,0
"16430",69,1,1.05,3,1,0,0
"16431",69,1,1.05,4,1,0,0
"16432",69,1,1.05,5,1,0,0
"16433",69,1,1.05,6,1,0,0
"16434",69,1,1.05,7,1,0,0
"16435",69,1,1.26,2,1,0,1
"16436",69,1,1.26,3,1,0,1
"16437",69,1,1.26,4,1,0,1
"16438",69,1,1.26,5,1,0,1
"16439",69,1,1.26,6,1,0,1
"16440",69,1,1.26,7,1,0,1
"16441",69,1,1.51,2,1,0,1
"16442",69,1,1.51,3,1,0,1
"16443",69,1,1.51,4,1,0,1
"16444",69,1,1.51,5,1,0,1
"16445",69,1,1.51,6,1,0,1
"16446",69,1,1.51,7,1,0,1
"16447",69,1,1.14,2,1,0,1
"16448",69,1,1.14,3,1,0,1
"16449",69,1,1.14,4,1,0,1
"16450",69,1,1.14,5,1,0,1
"16451",69,1,1.14,6,1,0,1
"16452",69,1,1.14,7,1,0,1
"16453",69,1,1.6,2,1,0,1
"16454",69,1,1.6,3,1,0,1
"16455",69,1,1.6,4,1,0,1
"16456",69,1,1.6,5,1,0,1
"16457",69,1,1.6,6,1,0,1
"16458",69,1,1.6,7,1,0,1
"16459",69,1,1.24,2,1,0,1
"16460",69,1,1.24,3,1,0,1
"16461",69,1,1.24,4,1,0,1
"16462",69,1,1.24,5,1,0,1
"16463",69,1,1.24,6,1,0,1
"16464",69,1,1.24,7,1,0,1
"16465",69,1,1.45,2,1,0,1
"16466",69,1,1.45,3,1,0,1
"16467",69,1,1.45,4,1,0,1
"16468",69,1,1.45,5,1,0,1
"16469",69,1,1.45,6,1,0,1
"16470",69,1,1.45,7,1,0,1
"16471",69,1,1.58,2,1,0,1
"16472",69,1,1.58,3,1,0,1
"16473",69,1,1.58,4,1,0,1
"16474",69,1,1.58,5,1,0,1
"16475",69,1,1.58,6,1,0,1
"16476",69,1,1.58,7,1,0,1
"16477",69,1,1.33,2,1,0,1
"16478",69,1,1.33,3,1,0,1
"16479",69,1,1.33,4,1,0,1
"16480",69,1,1.33,5,1,0,1
"16481",69,1,1.33,6,1,0,1
"16482",69,1,1.33,7,1,0,1
"16483",69,1,1.36,2,1,0,1
"16484",69,1,1.36,3,1,0,1
"16485",69,1,1.36,4,1,0,1
"16486",69,1,1.36,5,1,0,1
"16487",69,1,1.36,6,1,0,1
"16488",69,1,1.36,7,1,0,1
"16489",69,1,1.25,2,1,0,1
"16490",69,1,1.25,3,1,0,1
